seller_id,seller_name,seller_tier,seller_region,seller_category,rating_score,total_order_items,total_quantity_sold,total_revenue,avg_order_item_value,total_shipments,delivered_shipments,on_time_shipments,sla_breached_shipments,sla_breach_pct,avg_transit_days,avg_delay_days,total_shipping_cost,avg_shipping_cost
1418,FutureKart5765,Mid,South India,"Home,Beauty,Sports,Grocery,Electronics,Fashion",4.32,654,903,19382167.09,29636.34,247.98333333333332,205.48571428571427,188.45714285714286,17.028571428571425,6.87,6.91,-0.04,70836.29,108.48
1419,VertexRetail6129,Long Tail,Central India,Electronics,4.07,626,894,48052344.37,76760.93,230.4999999999999,198.59285714285707,175.63571428571424,23.1,10.02,6.85,0.05,65575.71,104.75
1420,SmartSupply2285,Long Tail,North India,"Grocery,Sports,Home,Electronics,Fashion,Beauty",3.56,606,822,24462250.23,40366.75,233.16190476190474,197.64999999999992,173.6833333333333,25.0,10.72,6.47,0.03,57402.58,94.72
1421,NationalEnterprise1842,Mid,Central India,"Grocery,Sports,Beauty,Home,Electronics",4.93,645,882,13576643.22,21049.06,238.6380952380952,204.5333333333333,190.35476190476186,14.178571428571429,5.94,7.19,-0.03,75189.4,116.57
1422,ApexMart4998,Long Tail,East India,"Grocery,Sports,Beauty,Fashion,Home,Electronics",4.03,152,213,4031585.77,26523.59,58.65714285714285,53.397619047619045,51.21428571428571,2.1833333333333336,3.72,5.74,-0.03,12681.21,83.43
1423,UrbanExports4949,Premium,West India,"Fashion,Beauty,Home",3.77,1634,2219,49200652.16,30110.56,616.1857142857145,516.5261904761908,468.7904761904765,48.52857142857143,7.88,5.83,0.01,122176.41,74.91
1424,NationalStore6935,Mid,West India,"Home,Electronics,Sports,Beauty",4.92,165,228,2827419.67,17135.88,57.92619047619047,50.673809523809524,47.24523809523809,3.4285714285714284,5.92,5.92,-0.04,11276.94,68.35
1425,NextMarketplace3052,Long Tail,Central India,"Beauty,Sports",4.65,1149,1555,22643679.73,19707.29,430.02857142857175,368.2333333333335,334.5976190476192,35.36904761904762,8.22,5.18,0.0,69813.16,60.87
1426,FastEnterprise5700,Long Tail,East India,"Sports,Grocery,Fashion,Home",4.97,759,1091,22458715.12,29589.87,279.3571428571429,234.07142857142856,209.2142857142857,25.190476190476193,9.02,5.09,0.03,49109.64,64.79
1427,ValueSupply9274,Premium,South India,Electronics,4.66,203,285,2971595.52,14638.4,78.12142857142855,65.23333333333333,59.21666666666667,6.016666666666667,7.7,4.91,0.02,13435.42,66.18
1428,TechHub2979,Long Tail,West India,"Sports,Fashion,Grocery,Beauty",4.44,165,254,5724472.71,34693.77,64.29285714285716,50.49285714285714,46.50952380952381,3.9833333333333334,6.2,5.34,-0.05,11545.29,69.97
1429,ValueKart3735,Long Tail,North India,"Sports,Beauty,Electronics,Grocery,Home",3.72,1266,1759,18677716.86,14753.33,471.7333333333337,398.92619047619075,359.74761904761925,41.36190476190476,8.77,6.44,-0.03,114933.3,91.14
1430,QuickExports4955,Long Tail,East India,"Grocery,Beauty,Sports,Fashion,Electronics",4.88,1367,1919,17256189.71,12623.4,509.41428571428605,435.12380952380977,402.1738095238097,33.95,6.66,5.25,-0.06,90191.73,66.12
1431,MegaStore6815,Long Tail,West India,"Home,Grocery,Electronics",4.44,594,841,3807466.11,6409.88,223.91428571428565,190.09285714285707,175.2928571428571,15.3,6.83,6.12,0.01,49712.55,83.69
1432,ApexDistribution9345,Long Tail,North India,"Beauty,Sports,Home,Fashion,Electronics,Grocery",3.6,632,901,8722550.97,13801.5,221.27380952380946,186.02857142857138,175.25952380952378,11.352380952380953,5.13,6.18,-0.07,52902.84,83.71
1433,ApexCommerce8430,Long Tail,West India,Grocery,3.97,1159,1599,4456093.95,3844.77,440.3595238095241,378.48333333333363,354.6952380952383,24.604761904761908,5.59,4.97,-0.01,69872.91,60.29
1434,NextMart9082,Long Tail,East India,"Fashion,Grocery,Home,Electronics",4.03,1167,1653,148521676.2,127267.93,436.48571428571455,365.76666666666677,331.62619047619063,35.72380952380952,8.18,5.85,-0.01,88089.31,75.55
1435,QuickCommerce3923,Mid,South India,"Grocery,Sports,Beauty,Fashion,Home",4.39,253,354,7117255.74,28131.45,90.17142857142858,70.20238095238095,65.67619047619047,4.526190476190477,5.02,5.84,-0.09,17399.88,68.77
1436,UrbanCommerce5666,Premium,South India,"Sports,Fashion,Beauty,Home,Grocery,Electronics",4.07,701,946,4488775.53,6403.39,260.5761904761905,225.1619047619047,205.97857142857137,19.35,7.43,5.49,-0.01,47464.9,67.71
1437,NextDistribution3774,Mid,East India,"Home,Beauty,Grocery",3.8,1185,1627,4101288.53,3461.0,430.75952380952424,350.6642857142859,315.0333333333335,36.88095238095238,8.56,5.43,0.05,75618.31,63.81
1438,GlobalBazaar9334,Long Tail,South India,"Electronics,Fashion,Home,Sports,Beauty",3.95,89,132,1551316.23,17430.52,32.240476190476194,28.39761904761905,27.64761904761905,0.75,2.33,4.61,-0.13,5564.24,62.52
1439,TechCommerce4328,Mid,East India,"Electronics,Grocery,Fashion,Sports,Beauty",4.4,733,1042,4391440.14,5991.05,274.5857142857143,229.4261904761904,209.6833333333333,19.942857142857143,7.26,5.61,0.02,53644.97,73.39
1440,DigitalDistribution2795,Long Tail,North India,"Sports,Beauty,Fashion,Grocery",4.04,870,1229,123824229.18,142326.7,325.05476190476213,270.0428571428572,245.23571428571424,25.507142857142856,7.85,5.31,-0.0,57995.46,66.74
1441,FastExports2908,Long Tail,East India,"Beauty,Home,Electronics,Sports",3.81,603,839,13552462.19,22475.06,235.35000000000002,201.59285714285716,188.2952380952381,14.797619047619047,6.29,5.07,0.0,35631.36,59.09
1442,NextExports2218,Premium,East India,Sports,4.7,635,880,187015055.82,294511.9,244.4428571428571,204.5619047619047,188.9523809523809,15.609523809523811,6.39,5.49,-0.03,45840.22,72.3
1443,ModernDistribution1628,Long Tail,West India,"Home,Sports,Beauty,Grocery,Electronics",3.66,120,159,2244471.56,18703.93,42.969047619047615,35.833333333333336,34.964285714285715,0.8690476190476191,2.02,5.58,-0.2,8192.62,68.27
1444,NextHub7163,Long Tail,South India,"Grocery,Home,Fashion,Sports,Electronics,Beauty",4.01,74,104,2101552.4,28399.36,30.585714285714285,25.55238095238095,23.45952380952381,2.092857142857143,6.84,6.31,0.11,6392.19,86.38
1445,SmartTraders4065,Long Tail,West India,"Home,Beauty",3.54,743,1020,7356633.76,9901.26,274.36666666666673,228.53809523809525,208.05476190476193,20.73333333333333,7.56,5.35,-0.09,51741.93,69.64
1446,NationalWholesale4509,Mid,North India,"Fashion,Electronics",3.97,167,217,1748905.01,10472.49,60.66428571428572,50.661904761904765,47.7952380952381,3.3666666666666667,5.55,5.73,-0.15,11537.38,69.09
1447,ReliableMarketplace4416,Long Tail,South India,Beauty,4.41,266,347,5144421.73,19339.93,104.39523809523811,86.99285714285716,76.38333333333335,10.60952380952381,10.16,5.18,-0.0,17204.43,64.68
1448,ApexRetail6713,Long Tail,West India,"Sports,Home,Beauty,Grocery",4.08,613,831,21684107.03,35373.75,222.62380952380948,189.23095238095235,173.1380952380952,16.292857142857144,7.32,5.47,0.06,43111.18,70.33
1449,QuickMarketplace6851,Long Tail,Central India,"Fashion,Home,Sports,Beauty,Grocery,Electronics",3.72,640,916,19851355.78,31017.74,246.32619047619042,208.54285714285712,196.5404761904761,12.919047619047621,5.24,5.02,-0.02,38472.94,60.11
1450,DigitalSupply8326,Long Tail,East India,"Electronics,Fashion,Sports",3.63,192,267,1761706.85,9175.56,67.05238095238094,58.392857142857146,53.50714285714285,4.885714285714285,7.29,6.07,0.02,13767.8,71.71
1451,FutureExports7522,Long Tail,South India,"Beauty,Electronics,Fashion,Sports,Home,Grocery",3.51,292,416,5348186.74,18315.71,105.26190476190474,91.12619047619046,85.74047619047619,5.635714285714285,5.35,5.48,-0.02,19676.23,67.38
1452,NextKart5766,Long Tail,East India,"Beauty,Grocery,Sports,Home",3.68,1294,1848,10313899.77,7970.56,470.9285714285719,390.8000000000003,361.73095238095266,30.069047619047623,6.39,5.96,-0.03,96293.27,74.65
1453,ReliableEnterprise6295,Long Tail,East India,"Beauty,Electronics",4.89,33,39,1053424.74,31921.96,16.083333333333336,14.166666666666666,12.333333333333332,1.8333333333333333,11.4,4.86,0.04,2223.88,67.39
1454,ValueSupply5271,Long Tail,North India,"Beauty,Sports,Grocery",4.95,698,959,10147836.98,14538.45,271.14047619047625,231.94047619047618,211.2547619047619,21.185714285714287,7.81,5.05,-0.02,43615.03,62.58
1455,MegaMart8334,Premium,West India,"Sports,Fashion,Home,Beauty",4.61,1234,1669,8653389.8,7012.47,450.76666666666705,375.46190476190503,348.7428571428574,27.085714285714282,6.01,5.12,0.0,70678.05,57.37
1456,VertexMarketplace6401,Long Tail,South India,"Fashion,Grocery,Sports,Home,Electronics",4.83,627,877,33678589.02,53713.86,231.31666666666666,200.41666666666663,186.26666666666665,14.15,6.12,6.08,-0.05,51989.52,82.92
1457,FutureEnterprise2039,Long Tail,North India,"Electronics,Sports,Beauty,Grocery,Fashion",4.3,197,268,4221117.05,21426.99,78.66904761904762,71.25238095238095,66.43571428571428,4.816666666666666,6.12,5.81,-0.03,17599.56,89.34
1458,GlobalHub9776,Long Tail,West India,"Home,Grocery",3.75,850,1168,22938584.9,26986.57,325.157142857143,267.52619047619055,243.61904761904768,24.357142857142858,7.49,5.61,0.04,63417.06,74.78
1459,GlobalBazaar5074,Mid,North India,"Fashion,Home,Sports,Beauty,Grocery,Electronics",3.99,601,807,2850058.06,4742.19,221.5023809523809,185.30714285714282,173.29761904761898,12.592857142857143,5.69,5.4,-0.03,39823.25,66.26
1460,UrbanBazaar7519,Long Tail,West India,Grocery,4.64,1187,1667,18993125.75,16000.95,452.5047619047622,385.15476190476215,359.84761904761933,26.257142857142856,5.8,5.79,-0.02,91767.51,77.51
1461,TechRetail5051,Mid,North India,"Home,Sports",4.93,627,871,1094670.42,1745.89,235.49285714285708,197.90476190476184,182.25238095238086,15.985714285714284,6.79,5.18,-0.02,38209.37,61.04
1462,PrimeStore9265,Long Tail,West India,"Electronics,Beauty,Grocery,Sports,Fashion,Home",4.4,550,745,40216144.15,73120.26,200.5023809523809,170.6761904761904,159.5428571428571,11.333333333333334,5.65,5.54,-0.04,38884.71,70.83
1463,ReliableMarketplace3487,Mid,North India,Sports,3.57,148,187,2968562.7,20057.86,54.55714285714285,46.647619047619045,43.91428571428571,2.7333333333333334,5.01,5.6,-0.09,10893.16,73.6
1464,NationalExports1383,Long Tail,East India,"Beauty,Fashion,Home,Grocery,Sports",4.2,188,274,4994419.25,26566.06,63.47380952380953,53.30238095238095,48.73571428571429,4.816666666666667,7.59,5.36,-0.02,12351.11,65.7
1465,ApexTraders7169,Long Tail,East India,"Fashion,Electronics,Home,Beauty",4.62,2807,3919,46360906.15,16516.18,1046.9642857142853,892.5452380952379,831.3976190476191,64.46428571428572,6.16,5.47,-0.03,192980.41,69.07
1466,ValueBazaar5563,Premium,West India,Fashion,4.14,639,899,1956152.29,3061.27,244.40000000000003,204.84523809523802,189.27619047619044,17.402380952380952,7.12,5.3,-0.0,40045.31,62.67
1467,QuickCommerce9955,Long Tail,North India,"Grocery,Sports,Fashion,Beauty,Electronics,Home",4.94,712,987,12416293.42,17438.61,267.22857142857146,224.44285714285712,206.32142857142853,18.454761904761906,6.91,6.87,0.0,71621.51,100.73
1468,QuickEnterprise4802,Long Tail,West India,"Grocery,Electronics",4.23,618,836,157269370.19,254481.18,226.97857142857143,191.21428571428567,176.247619047619,15.133333333333333,6.67,6.09,-0.03,50539.28,81.91
1469,SmartEnterprise2370,Long Tail,North India,"Grocery,Electronics,Home,Fashion",4.86,257,332,9945676.34,38699.13,104.16190476190476,91.03571428571428,85.8690476190476,5.166666666666666,4.96,5.21,-0.06,19010.87,74.26
1470,ApexRetail2374,Long Tail,South India,"Fashion,Beauty",4.64,710,1031,24206848.82,34094.15,272.61904761904765,236.96904761904756,217.74999999999994,19.21904761904762,7.05,5.81,-0.03,57958.36,81.63
1471,FastSupply6102,Long Tail,East India,"Beauty,Grocery,Fashion,Electronics,Sports",4.01,128,173,2260196.87,17657.79,46.62619047619048,39.52619047619048,36.50952380952381,3.0166666666666666,6.47,6.02,0.0,9916.1,77.47
1472,ApexMarketplace7660,Long Tail,North India,"Electronics,Home",4.77,725,1006,3404233.05,4695.49,271.75476190476195,229.96190476190472,213.15714285714282,16.97142857142857,6.25,5.22,0.02,45630.69,62.94
1473,NextCommerce8559,Long Tail,West India,"Fashion,Grocery,Beauty,Home,Sports,Electronics",4.69,677,953,1370851.83,2024.89,266.9261904761905,227.28809523809522,215.5595238095238,11.728571428571428,4.39,4.94,-0.06,40298.01,59.52
1474,QuickHub1223,Long Tail,South India,"Sports,Electronics,Grocery,Fashion,Beauty",4.43,1089,1558,63162505.11,58000.46,416.2761904761907,352.97857142857157,326.4880952380953,27.833333333333336,6.69,5.18,-0.01,72618.66,66.68
1475,ValueTraders3797,Mid,Central India,"Electronics,Fashion,Grocery,Beauty,Sports,Home",4.71,294,398,5378405.89,18293.9,110.61666666666665,92.3547619047619,84.89523809523808,8.65952380952381,7.83,5.56,-0.06,21205.92,72.13
1476,ValueSupply1151,Long Tail,East India,"Sports,Grocery",4.09,498,699,3370297.28,6767.67,193.79761904761904,163.0619047619047,150.61190476190473,13.649999999999999,7.04,5.94,-0.06,41267.63,82.87
1477,FutureMarketplace3718,Long Tail,South India,"Home,Sports,Grocery,Beauty",4.1,774,1088,11442315.35,14783.35,279.7119047619048,232.7880952380952,212.61904761904756,20.91904761904762,7.48,5.29,0.01,50311.11,65.0
1478,ExpressTraders4450,Long Tail,East India,"Sports,Fashion,Home,Beauty,Grocery",4.18,609,821,15430386.98,25337.25,228.30714285714288,184.96190476190475,169.3928571428571,15.902380952380954,6.97,6.35,0.01,51841.65,85.13
1479,EliteHub8708,Long Tail,North India,"Fashion,Sports,Beauty,Electronics,Grocery,Home",4.04,77,107,4416400.0,57355.84,26.76904761904762,24.46904761904762,21.735714285714288,2.7333333333333334,10.21,5.9,-0.06,7228.38,93.88
1480,UrbanBazaar8513,Long Tail,East India,"Sports,Fashion,Grocery",3.78,639,891,9129035.54,14286.44,239.7166666666666,197.16904761904755,184.23333333333326,13.269047619047619,5.54,5.28,-0.01,38899.95,60.88
1481,SuperMarketplace3563,Long Tail,North India,Grocery,4.32,1805,2483,160117751.22,88707.9,670.8833333333337,578.0071428571432,532.9071428571432,46.55000000000001,6.94,5.97,-0.0,141211.82,78.32
1482,FastMart7982,Mid,Central India,"Grocery,Fashion,Home,Beauty,Electronics,Sports",3.94,1317,1816,33639107.33,25542.22,485.08809523809555,409.1000000000002,375.7357142857145,34.930952380952384,7.2,6.18,0.02,110509.0,83.91
1483,FastBazaar9864,Long Tail,South India,"Home,Grocery,Beauty",4.22,683,932,7727501.04,11314.06,255.25714285714287,215.87380952380948,197.73809523809518,18.135714285714286,7.1,5.57,0.02,47384.75,69.38
1484,FastMarketplace2676,Premium,South India,"Fashion,Electronics,Sports,Beauty,Grocery",4.95,764,1050,16620526.82,21754.62,295.9547619047619,252.1380952380952,232.2452380952381,19.892857142857142,6.72,5.16,0.01,47221.14,61.81
1485,VertexImports8756,Mid,South India,"Grocery,Beauty,Home,Sports,Fashion",4.94,738,1011,7875836.67,10671.87,280.31904761904764,238.1952380952381,217.6428571428571,21.552380952380954,7.69,5.74,0.0,56667.77,76.79
1486,GlobalStore3400,Mid,South India,Fashion,4.21,1314,1831,10086093.22,7675.87,498.60000000000025,414.5666666666669,381.7833333333335,32.78333333333333,6.58,5.29,-0.03,82581.31,62.94
1487,SmartBazaar8203,Mid,West India,"Electronics,Home,Sports,Beauty",4.29,601,808,2258563.82,3758.01,218.31190476190474,174.78333333333327,158.86428571428567,16.419047619047618,7.52,5.26,0.0,35440.03,58.97
1488,ReliableSupply7181,Long Tail,West India,"Home,Sports,Electronics,Beauty",3.88,1207,1639,9279831.8,7688.34,463.24523809523845,378.69285714285735,342.6380952380954,37.25476190476191,8.04,5.83,0.05,92021.93,76.3
1489,PrimeDistribution4504,Mid,South India,"Home,Sports,Grocery,Beauty",3.69,593,820,7510149.65,12664.67,231.43809523809523,201.83571428571423,183.05952380952374,18.776190476190475,8.11,6.65,0.02,59626.03,100.72
1490,ReliableTraders9029,Long Tail,East India,"Sports,Fashion,Beauty",3.5,636,880,41543955.96,65320.69,232.90714285714287,205.4880952380952,191.08571428571426,14.402380952380952,6.18,5.63,-0.01,43947.81,69.1
1491,ValueImports6704,Mid,South India,Grocery,4.97,666,892,5986192.47,8988.28,247.2404761904762,211.51904761904763,195.56666666666663,17.61904761904762,7.13,5.2,0.02,40148.96,60.47
1492,GlobalMarketplace4129,Mid,West India,"Beauty,Home,Sports",4.49,776,1081,83031466.63,106999.31,293.55000000000007,249.5285714285714,231.50952380952378,18.719047619047622,6.38,6.2,-0.03,63204.63,81.45
1493,GlobalTraders6914,Mid,Central India,"Sports,Electronics",4.33,767,1080,7996019.32,10425.06,294.6476190476191,242.52380952380952,221.19047619047618,22.266666666666666,7.56,5.21,0.0,48836.13,63.67
1494,DigitalCommerce2541,Premium,East India,Grocery,4.59,625,886,58645836.98,93833.34,227.545238095238,191.52380952380946,174.5452380952381,17.17857142857143,7.55,5.96,0.0,49039.59,78.72
1495,ExpressSupply1719,Long Tail,East India,"Electronics,Grocery,Home,Sports,Fashion",4.6,656,885,40637845.2,61947.93,247.30000000000004,208.70238095238093,192.51666666666665,16.71904761904762,6.76,5.98,-0.02,53967.94,82.27
1496,ExpressHub8756,Long Tail,Central India,"Electronics,Grocery,Sports,Home,Fashion,Beauty",4.96,662,958,3026226.54,4571.34,245.65476190476184,206.24999999999994,191.67380952380947,15.976190476190476,6.5,5.29,-0.03,43494.69,65.7
1497,FutureKart3509,Long Tail,South India,Electronics,4.01,276,361,14698457.18,53255.28,109.27857142857141,89.47619047619048,83.8,5.6761904761904765,5.19,5.45,-0.09,19514.21,70.7
1498,UrbanKart8264,Long Tail,North India,"Electronics,Beauty",3.6,960,1295,26301130.85,27397.01,357.31904761904775,302.92380952380955,277.22857142857146,27.695238095238096,7.75,5.49,0.01,66873.92,69.66
1499,FastWholesale4181,Mid,Central India,Grocery,3.68,36,47,2138920.53,59414.46,14.302380952380952,11.792857142857143,10.876190476190475,1.0595238095238093,7.41,6.16,0.1,2533.71,70.38
1500,ModernDistribution3772,Long Tail,Central India,Home,4.72,654,937,6204648.55,9487.23,244.78571428571428,208.7952380952381,193.43333333333328,15.361904761904762,6.28,4.86,-0.04,40263.6,61.57
1501,ValueWholesale2007,Long Tail,North India,"Grocery,Electronics,Beauty",4.09,1075,1549,4660876.65,4335.7,412.30000000000035,353.88333333333355,324.78571428571445,29.297619047619047,7.11,5.82,-0.01,83099.42,77.37
1502,MegaMart4255,Long Tail,Central India,"Fashion,Home,Electronics,Beauty,Sports",4.78,562,792,2331638.29,4148.82,215.48571428571424,182.66428571428568,165.7190476190476,17.445238095238093,8.1,4.79,0.05,32536.11,57.89
1503,DigitalMart6745,Premium,North India,"Sports,Electronics",4.8,145,196,764914.16,5275.27,57.2952380952381,46.70238095238095,41.03571428571429,5.866666666666666,10.24,4.75,-0.01,8525.54,58.8
1504,UrbanDistribution2483,Mid,South India,"Grocery,Electronics,Beauty,Sports",4.67,101,141,851930.37,8434.95,33.328571428571436,27.761904761904763,23.926190476190477,3.8357142857142854,11.51,5.8,0.11,6319.34,62.57
1505,ModernMarketplace1329,Mid,South India,Fashion,3.77,557,758,590988.19,1061.02,222.34285714285713,191.67142857142855,176.55238095238093,15.119047619047617,6.8,5.66,0.01,40336.13,72.42
1506,FutureTraders2331,Mid,South India,Fashion,3.75,581,792,1791418.77,3083.34,223.04523809523803,190.04999999999995,178.41428571428568,11.635714285714286,5.22,5.84,-0.04,45959.4,79.1
1507,DigitalHub5570,Long Tail,South India,"Sports,Fashion,Grocery,Beauty,Electronics,Home",4.3,2179,3090,180178132.31,82688.45,796.9833333333337,652.9761904761908,601.8333333333337,51.792857142857144,6.5,6.27,-0.03,188403.11,86.58
1508,FastDistribution4264,Long Tail,South India,"Beauty,Fashion,Grocery",3.79,721,994,9621407.83,13344.53,270.8904761904762,231.01428571428568,214.09523809523807,17.919047619047618,6.61,5.74,-0.01,55363.71,76.79
1509,PrimeTraders6818,Long Tail,Central India,"Sports,Beauty,Home",3.56,123,165,15469918.71,125771.7,48.32142857142857,42.11190476190477,38.93571428571429,3.176190476190476,6.57,5.57,-0.04,9817.08,79.81
1510,EliteKart7318,Long Tail,South India,"Sports,Grocery,Beauty",4.34,1299,1788,20988572.04,16157.48,488.2357142857146,399.89047619047636,370.55952380952397,30.03095238095238,6.15,5.64,-0.02,98386.98,75.86
1511,GlobalCommerce9253,Long Tail,Central India,"Fashion,Beauty,Home,Grocery,Sports",4.5,675,940,14404011.18,21339.28,253.35714285714283,209.96904761904756,191.47619047619042,18.992857142857144,7.5,6.73,-0.05,70951.24,105.11
1512,FastKart2889,Long Tail,Central India,"Home,Electronics,Fashion,Beauty,Grocery,Sports",4.93,1910,2648,117260870.67,61393.13,720.016666666667,604.8761904761907,560.3095238095241,47.10000000000001,6.54,5.44,-0.0,134151.39,70.27
1513,ApexSupply1554,Long Tail,East India,"Fashion,Beauty,Sports,Grocery,Home,Electronics",4.9,601,831,9036958.23,15036.54,226.36666666666667,176.847619047619,161.47857142857137,15.735714285714286,6.95,5.35,0.02,37133.79,61.89
1514,FutureWholesale1129,Premium,South India,Sports,3.89,721,990,3703965.3,5137.26,259.37619047619046,222.41428571428565,203.5190476190476,19.395238095238096,7.48,5.25,0.01,45143.19,62.79
1515,FutureMart3666,Mid,West India,"Home,Sports,Electronics,Beauty",4.59,1116,1538,7824420.27,7011.13,427.37619047619063,363.4309523809526,338.12857142857155,27.71904761904762,6.49,5.12,-0.01,71361.38,64.12
1516,VertexTraders8126,Premium,West India,"Electronics,Beauty",3.95,297,411,4502612.82,15160.31,106.88809523809523,89.63571428571429,85.28333333333333,4.352380952380952,4.07,5.44,-0.09,19196.26,64.63
1517,VertexCommerce8906,Long Tail,West India,"Home,Sports",4.35,96,145,625410.25,6514.69,34.292857142857144,29.366666666666667,27.083333333333336,2.283333333333333,6.66,5.09,-0.1,6332.37,65.96
1518,NationalStore7897,Long Tail,West India,Fashion,3.75,234,334,7933132.44,33902.28,98.08333333333334,84.34047619047618,73.16428571428571,11.676190476190476,11.9,5.67,-0.02,18141.51,77.53
1519,EliteBazaar3726,Mid,East India,"Grocery,Beauty,Electronics",4.43,104,153,6276964.34,60355.43,37.88809523809524,29.27619047619048,26.06666666666667,3.2095238095238092,8.47,5.37,0.07,6779.26,65.19
1520,PrimeMart3317,Long Tail,East India,"Grocery,Fashion,Sports,Electronics,Beauty,Home",4.59,181,253,4005064.79,22127.43,69.41666666666666,61.673809523809524,57.273809523809526,4.983333333333334,7.18,6.1,0.05,15210.42,84.04
1521,SmartRetail3819,Premium,East India,"Fashion,Beauty,Electronics,Home",4.64,136,189,8202833.44,60314.95,51.083333333333336,43.71666666666667,40.650000000000006,3.4,6.66,5.63,-0.02,9954.64,73.2
1522,NextWholesale4331,Long Tail,West India,Fashion,3.79,1099,1507,70001181.33,63695.34,419.46428571428595,353.42380952380967,327.06190476190494,26.528571428571425,6.32,5.83,-0.05,85107.55,77.58
1523,FutureStore8713,Mid,Central India,"Fashion,Sports,Home,Electronics,Grocery,Beauty",4.44,585,820,11028222.46,18851.66,216.7761904761905,181.24761904761903,166.4690476190476,14.945238095238095,6.89,6.42,-0.01,52614.89,89.94
1524,QuickWholesale8593,Mid,South India,"Sports,Fashion,Beauty,Home",4.23,36,49,361484.93,10041.25,14.002380952380951,11.669047619047618,11.335714285714284,0.3333333333333333,2.38,7.29,-0.06,3727.92,103.55
1525,SmartCommerce3187,Long Tail,West India,Beauty,4.0,1284,1776,15491256.07,12064.84,471.37619047619086,402.7261904761908,369.82857142857165,34.51428571428572,7.32,5.15,-0.0,76934.48,60.01
1526,ReliableStore6683,Mid,West India,"Home,Beauty,Grocery",3.8,668,916,53043861.62,79406.98,253.90476190476193,209.39047619047616,193.58571428571423,15.804761904761904,6.22,5.47,-0.06,45933.85,68.76
1527,FutureCommerce6568,Mid,Central India,"Grocery,Electronics,Fashion,Home,Sports,Beauty",3.78,739,1045,7154562.02,9681.41,277.7023809523811,234.89523809523808,213.19999999999996,21.695238095238093,7.81,5.48,0.02,48385.5,65.47
1528,VertexEnterprise7523,Mid,North India,Grocery,4.15,1665,2291,15311025.55,9195.81,625.2690476190478,521.1000000000004,482.816666666667,38.86666666666667,6.22,6.19,-0.02,142551.6,85.82
1529,GlobalKart4460,Long Tail,East India,"Fashion,Beauty",4.16,591,795,160939255.18,272316.84,228.66904761904763,187.6904761904762,173.42857142857142,14.261904761904763,6.24,5.86,-0.02,46448.78,78.59
1530,QuickImports3947,Long Tail,West India,Home,4.34,1851,2551,80985944.31,43752.54,701.5785714285718,588.4333333333337,539.4047619047622,50.77857142857143,7.24,5.48,0.0,128802.32,69.81
1531,MegaMart7909,Mid,South India,"Home,Beauty,Grocery",4.9,681,954,9140079.11,13421.56,249.25714285714284,211.5238095238095,192.59523809523802,20.571428571428573,8.25,5.08,0.04,39330.49,57.92
1532,PrimeCommerce2661,Long Tail,West India,"Sports,Grocery,Electronics,Fashion",4.25,686,971,18544811.8,27033.25,257.8142857142857,215.9166666666666,198.37380952380946,18.54285714285714,7.19,7.17,-0.04,74156.06,108.1
1533,ModernHub9306,Long Tail,West India,Fashion,4.61,164,229,2721613.02,16595.2,59.964285714285715,49.88809523809524,46.82142857142858,3.0666666666666664,5.11,5.49,0.06,11412.98,69.59
1534,MegaMart7962,Mid,East India,"Electronics,Beauty,Grocery,Fashion",4.21,678,940,17739030.69,26163.76,260.1333333333333,218.78095238095236,201.0595238095238,17.88809523809524,6.88,5.65,0.0,50305.61,74.2
1535,ModernWholesale9765,Long Tail,East India,"Electronics,Grocery,Beauty,Home,Fashion,Sports",4.88,135,195,4109151.42,30438.16,47.0595238095238,41.7,37.707142857142856,3.9928571428571424,8.48,5.18,-0.05,8302.59,61.5
1536,QuickWholesale2310,Mid,South India,"Beauty,Grocery",4.33,656,907,54220904.44,82653.82,247.0452380952381,214.36666666666665,193.5595238095238,20.807142857142853,8.42,5.92,0.03,52318.67,79.75
1537,GlobalBazaar8454,Mid,West India,"Sports,Grocery,Home",4.23,120,181,4509476.64,37578.97,46.24047619047619,38.74761904761905,37.180952380952384,1.7333333333333334,3.75,5.47,-0.13,8420.58,70.17
1538,SuperCommerce1820,Long Tail,Central India,"Home,Electronics,Grocery,Fashion",4.96,134,202,3499720.57,26117.32,53.45714285714286,46.628571428571426,43.76190476190476,3.1999999999999997,5.99,6.21,0.0,11561.8,86.28
1539,DigitalEnterprise1385,Mid,Central India,"Home,Beauty,Sports",4.42,25,39,8891298.24,355651.93,10.316666666666665,7.483333333333333,5.6499999999999995,2.333333333333333,22.62,5.25,0.25,2122.86,84.91
1540,ValueKart8319,Long Tail,East India,"Home,Sports",4.23,100,129,3212614.34,32126.14,38.66904761904762,33.66904761904762,32.60238095238095,1.0666666666666667,2.76,6.63,0.01,8158.37,81.58
1541,NextHub2377,Long Tail,Central India,"Electronics,Grocery,Sports,Fashion,Beauty,Home",3.61,1792,2469,32362791.27,18059.59,684.7380952380955,590.978571428572,542.9142857142862,50.04047619047619,7.31,5.51,0.01,127175.96,71.09
1542,ExpressSupply5500,Mid,East India,"Sports,Fashion",4.76,1663,2306,276475615.1,166251.12,636.5833333333335,543.4952380952383,500.9952380952383,43.16666666666667,6.78,5.29,-0.01,115848.31,69.83
