date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,sla_breach_shipments,sla_breach_pct,shipping_cost,avg_shipping_cost,avg_transit_days,avg_delay_days
20250529,2025-05-29,2025,2,5,May,22,267,206,627243.21,569503.32,2132.97,298,258,248,11,3.69,62301.02,209.06,5.08,-0.08
20240613,2024-06-13,2024,2,6,June,24,239,193,612423.08,560690.88,2345.99,225,189,178,12,5.33,47810.26,212.49,5.35,-0.04
20231212,2023-12-12,2023,4,12,December,50,470,384,1112798.76,1012257.93,2153.74,459,386,357,29,6.32,89768.12,195.57,4.81,0.0
20220526,2022-05-26,2022,2,5,May,21,272,221,743186.89,680844.12,2503.1,273,228,207,23,8.42,56073.52,205.4,4.9,0.0
20251121,2025-11-21,2025,4,11,November,47,713,601,1722237.16,1566549.01,2197.12,741,610,563,47,6.34,146511.18,197.72,4.88,-0.03
20251125,2025-11-25,2025,4,11,November,48,708,587,1909218.39,1732166.23,2446.56,703,576,532,47,6.69,138699.33,197.3,4.91,-0.01
20231104,2023-11-04,2023,4,11,November,44,699,560,1700753.68,1542539.49,2206.78,667,562,506,57,8.55,132173.64,198.16,5.05,0.01
20251103,2025-11-03,2025,4,11,November,45,764,622,1862748.87,1693331.85,2216.4,710,597,538,61,8.59,140577.56,198.0,5.06,0.04
20221201,2022-12-01,2022,4,12,December,48,500,412,1290508.69,1170224.78,2340.45,650,545,501,45,6.92,128063.42,197.02,5.04,0.03
20220402,2022-04-02,2022,2,4,April,13,227,194,550118.32,498023.14,2193.93,243,212,198,14,5.76,45609.99,187.7,4.69,-0.12
20220706,2022-07-06,2022,3,7,July,27,291,243,693301.17,626706.14,2153.63,261,218,207,11,4.21,51112.75,195.83,4.86,-0.1
20231014,2023-10-14,2023,4,10,October,41,556,442,1420402.84,1284118.64,2309.57,539,430,400,32,5.94,105509.99,195.75,4.81,-0.02
20240921,2024-09-21,2024,3,9,September,38,323,270,798709.45,720781.04,2231.52,321,251,239,12,3.74,68265.41,212.66,5.01,-0.13
20230101,2023-01-01,2023,1,1,January,52,233,187,593769.24,535738.42,2299.31,413,353,333,20,4.84,82650.15,200.12,4.8,-0.04
20231225,2023-12-25,2023,4,12,December,52,475,395,1132681.85,1027672.95,2163.52,444,372,342,31,6.98,93334.14,210.21,5.26,-0.01
20240810,2024-08-10,2024,3,8,August,32,251,213,678788.85,601199.83,2395.22,304,260,247,13,4.28,62342.09,205.07,4.89,-0.09
20250914,2025-09-14,2025,3,9,September,37,316,257,868514.37,774447.66,2450.78,323,271,247,24,7.43,64900.55,200.93,5.0,0.01
20220928,2022-09-28,2022,3,9,September,39,283,241,667931.98,602586.16,2129.28,343,286,269,18,5.25,69593.31,202.9,5.03,-0.04
20240712,2024-07-12,2024,3,7,July,28,265,214,661768.47,592498.22,2235.84,239,206,188,18,7.53,51220.3,214.31,5.18,-0.08
20221006,2022-10-06,2022,4,10,October,40,554,444,1377352.06,1245977.3,2249.06,531,443,412,33,6.21,108520.07,204.37,4.99,0.04
20220926,2022-09-26,2022,3,9,September,39,353,288,983066.98,882778.79,2500.79,298,249,228,21,7.05,57671.95,193.53,4.96,0.01
20250511,2025-05-11,2025,2,5,May,19,248,200,642995.55,579761.47,2337.75,262,218,201,17,6.49,54025.16,206.2,5.01,-0.04
20231124,2023-11-24,2023,4,11,November,47,726,599,1762066.14,1602470.75,2207.26,718,608,555,55,7.66,145991.26,203.33,4.86,0.03
20241113,2024-11-13,2024,4,11,November,46,729,596,1971962.67,1772548.66,2431.48,670,543,500,45,6.72,127606.37,190.46,4.77,0.04
20250829,2025-08-29,2025,3,8,August,35,303,234,767252.54,695426.47,2295.14,297,236,213,23,7.74,59500.61,200.34,5.05,0.02
20240903,2024-09-03,2024,3,9,September,36,328,264,841790.6,766692.84,2337.48,327,273,253,22,6.73,64754.19,198.03,5.0,-0.03
20251129,2025-11-29,2025,4,11,November,48,692,577,1802435.07,1643340.4,2374.77,738,632,572,62,8.4,144791.65,196.19,4.79,0.01
20230301,2023-03-01,2023,1,3,March,9,258,223,622050.72,561720.74,2177.21,209,174,163,11,5.26,41760.42,199.81,4.67,0.0
20241125,2024-11-25,2024,4,11,November,48,735,594,1935982.12,1747576.99,2377.66,711,607,555,52,7.31,138231.49,194.42,4.87,-0.04
20251209,2025-12-09,2025,4,12,December,50,444,362,1123298.49,1019090.97,2295.25,468,395,361,34,7.26,91019.28,194.49,4.78,-0.01
20220610,2022-06-10,2022,2,6,June,23,235,198,588534.92,538390.83,2291.02,250,207,191,18,7.2,45929.19,183.72,4.92,-0.0
20240809,2024-08-09,2024,3,8,August,32,288,232,706662.09,646844.43,2245.99,284,250,235,16,5.63,58671.55,206.59,5.18,-0.04
20250209,2025-02-09,2025,1,2,February,6,199,165,465838.47,425271.23,2137.04,215,186,170,16,7.44,42331.47,196.89,5.13,0.04
20221108,2022-11-08,2022,4,11,November,45,709,583,1755725.3,1581898.18,2231.17,675,559,511,48,7.11,136681.59,202.49,5.07,-0.03
20241220,2024-12-20,2024,4,12,December,51,477,380,1189372.12,1074658.67,2252.95,467,393,363,31,6.64,91349.03,195.61,4.86,-0.05
20250906,2025-09-06,2025,3,9,September,36,312,264,716010.08,646052.22,2070.68,271,220,203,18,6.64,54771.18,202.11,4.9,-0.04
20241109,2024-11-09,2024,4,11,November,45,715,589,1796281.84,1624236.44,2271.66,702,601,558,44,6.27,139995.83,199.42,4.9,-0.03
20220714,2022-07-14,2022,3,7,July,28,296,251,740282.78,669013.09,2260.18,268,220,204,17,6.34,53911.23,201.16,4.87,-0.07
20241023,2024-10-23,2024,4,10,October,43,566,467,1420493.52,1285560.34,2271.31,523,428,397,32,6.12,109375.13,209.13,5.18,-0.05
20250508,2025-05-08,2025,2,5,May,19,258,217,630755.95,571964.6,2216.92,275,231,208,24,8.73,52256.72,190.02,4.93,0.08
20220212,2022-02-12,2022,1,2,February,6,236,205,667916.29,612219.66,2594.15,185,161,155,7,3.78,39599.4,214.05,4.94,-0.02
20251025,2025-10-25,2025,4,10,October,43,534,449,1343366.61,1228216.96,2300.03,522,452,418,35,6.7,98651.69,188.99,4.89,-0.0
20250726,2025-07-26,2025,3,7,July,30,255,210,570016.37,518083.93,2031.7,251,222,209,14,5.58,51012.96,203.24,4.78,-0.01
20240118,2024-01-18,2024,1,1,January,3,231,189,594054.8,540598.07,2340.25,252,221,201,20,7.94,48828.47,193.76,5.06,0.05
20230918,2023-09-18,2023,3,9,September,38,287,240,714555.66,655502.07,2283.98,290,251,231,20,6.9,58030.27,200.1,4.86,-0.05
20240603,2024-06-03,2024,2,6,June,23,251,190,640389.79,575376.31,2292.34,235,196,191,6,2.55,46884.91,199.51,4.86,-0.07
20240611,2024-06-11,2024,2,6,June,24,226,191,594492.15,528148.93,2336.94,276,242,228,14,5.07,56651.74,205.26,4.91,-0.06
20241228,2024-12-28,2024,4,12,December,52,451,372,1094018.85,992170.07,2199.93,459,395,365,31,6.75,89985.53,196.05,4.74,-0.01
20231111,2023-11-11,2023,4,11,November,45,681,564,1593262.36,1456548.43,2138.84,689,576,536,40,5.81,134111.1,194.65,5.02,-0.0
20240331,2024-03-31,2024,1,3,March,13,253,207,654642.35,590858.62,2335.41,223,193,176,18,8.07,44100.93,197.76,5.08,0.0
20240311,2024-03-11,2024,1,3,March,11,259,216,604618.87,554677.47,2141.61,263,227,202,26,9.89,48781.76,185.48,4.71,0.05
20230516,2023-05-16,2023,2,5,May,20,256,211,670905.77,602111.8,2352.0,253,219,204,16,6.32,50375.11,199.11,5.06,-0.02
20251219,2025-12-19,2025,4,12,December,51,490,398,1349982.94,1221424.33,2492.7,464,391,362,29,6.25,94496.08,203.66,5.14,-0.0
20220920,2022-09-20,2022,3,9,September,38,315,257,789649.45,725929.6,2304.54,292,239,215,25,8.56,55175.9,188.96,4.63,0.08
20220710,2022-07-10,2022,3,7,July,27,284,241,704557.06,639043.78,2250.15,253,216,206,10,3.95,53081.81,209.81,5.13,-0.15
20250925,2025-09-25,2025,3,9,September,39,291,247,752649.16,680074.7,2337.03,300,256,238,18,6.0,60264.57,200.88,5.29,0.05
20231219,2023-12-19,2023,4,12,December,51,473,404,1140436.89,1030243.68,2178.11,429,348,328,20,4.66,85802.38,200.01,5.02,-0.04
20240811,2024-08-11,2024,3,8,August,32,295,246,693550.47,627321.29,2126.51,255,218,201,17,6.67,45522.52,178.52,4.71,-0.07
20240805,2024-08-05,2024,3,8,August,32,267,215,639885.05,578911.59,2168.21,292,260,241,20,6.85,56741.26,194.32,4.83,-0.06
20221106,2022-11-06,2022,4,11,November,44,731,593,1837918.01,1670009.15,2284.55,707,602,557,49,6.93,139711.06,197.61,4.91,0.06
20251228,2025-12-28,2025,4,12,December,52,440,378,1091191.22,984164.42,2236.74,441,359,338,23,5.22,81397.49,184.57,4.56,-0.08
20240518,2024-05-18,2024,2,5,May,20,268,209,675002.78,612605.21,2285.84,248,208,195,13,5.24,46208.26,186.32,4.74,-0.07
20220508,2022-05-08,2022,2,5,May,18,245,202,631090.26,567370.13,2315.8,266,222,212,11,4.14,52462.48,197.23,4.85,-0.01
20240818,2024-08-18,2024,3,8,August,33,299,240,741481.09,670966.66,2244.04,302,249,221,28,9.27,60663.88,200.87,5.03,0.09
20230509,2023-05-09,2023,2,5,May,19,263,210,673424.97,605550.83,2302.47,297,248,228,20,6.73,58633.48,197.42,4.85,0.02
20250904,2025-09-04,2025,3,9,September,36,273,220,721382.59,652577.46,2390.39,315,269,245,25,7.94,64761.57,205.59,4.93,0.06
20250617,2025-06-17,2025,2,6,June,25,230,192,572670.14,511579.39,2224.26,230,193,174,20,8.7,45313.77,197.02,4.77,0.02
20240604,2024-06-04,2024,2,6,June,23,259,208,649900.81,587807.07,2269.53,285,238,218,23,8.07,57560.49,201.97,4.89,0.0
20240129,2024-01-29,2024,1,1,January,5,237,202,576598.8,523191.34,2207.56,236,191,175,16,6.78,49971.06,211.74,5.23,0.0
20250612,2025-06-12,2025,2,6,June,24,236,196,610487.85,563884.67,2389.34,270,228,214,14,5.19,55860.69,206.89,4.87,-0.04
20220307,2022-03-07,2022,1,3,March,10,260,213,745318.11,668795.48,2572.29,243,203,183,21,8.64,45663.51,187.92,4.75,0.05
20220120,2022-01-20,2022,1,1,January,3,234,206,600961.13,545972.32,2333.22,223,191,176,15,6.73,43209.13,193.76,4.83,-0.04
20230525,2023-05-25,2023,2,5,May,21,290,246,650643.51,595926.39,2054.92,266,227,214,13,4.89,54946.14,206.56,4.82,-0.02
20250105,2025-01-05,2025,1,1,January,1,240,194,658972.91,588281.4,2451.17,226,190,176,14,6.19,42585.16,188.43,4.65,-0.02
20240825,2024-08-25,2024,3,8,August,34,314,251,866926.88,778501.13,2479.3,276,230,213,19,6.88,55284.2,200.31,5.07,-0.01
20230708,2023-07-08,2023,3,7,July,27,274,228,692621.08,627574.71,2290.42,281,238,219,21,7.47,54904.69,195.39,4.78,-0.02
20230816,2023-08-16,2023,3,8,August,33,321,253,754889.33,685211.27,2134.61,279,242,210,33,11.83,57998.55,207.88,4.96,0.13
20250531,2025-05-31,2025,2,5,May,22,295,245,785239.68,704682.75,2388.76,303,252,229,24,7.92,60713.49,200.37,4.97,-0.03
20250912,2025-09-12,2025,3,9,September,37,313,258,697477.36,638551.77,2040.1,322,264,244,20,6.21,64600.12,200.62,4.94,-0.0
20241210,2024-12-10,2024,4,12,December,50,460,373,1130087.42,1020135.38,2217.69,427,366,340,26,6.09,85367.97,199.92,5.03,-0.0
20221222,2022-12-22,2022,4,12,December,51,457,383,1061660.63,963108.39,2107.46,437,372,344,28,6.41,88780.26,203.16,5.07,-0.01
20230127,2023-01-27,2023,1,1,January,4,229,195,540614.94,491912.57,2148.09,216,197,187,10,4.63,40519.08,187.59,4.58,-0.07
20220518,2022-05-18,2022,2,5,May,20,263,214,703778.78,633394.17,2408.34,281,230,210,20,7.12,50581.88,180.01,4.89,0.02
20230218,2023-02-18,2023,1,2,February,7,214,183,550971.41,495872.87,2317.16,222,192,174,19,8.56,37861.4,170.55,4.51,0.05
20240401,2024-04-01,2024,2,4,April,14,278,234,743823.92,684470.63,2462.12,231,198,186,12,5.19,45935.58,198.86,5.03,-0.07
20220123,2022-01-23,2022,1,1,January,3,224,188,574514.8,508500.35,2270.09,224,181,166,15,6.7,45385.07,202.61,4.94,-0.06
20230530,2023-05-30,2023,2,5,May,22,282,234,664205.12,603826.77,2141.23,261,230,213,17,6.51,51820.47,198.55,5.19,0.03
20220520,2022-05-20,2022,2,5,May,20,283,221,692959.41,633261.93,2237.67,261,216,198,19,7.28,49657.47,190.26,5.02,-0.01
20250413,2025-04-13,2025,2,4,April,15,274,225,745454.28,680048.13,2481.93,263,221,203,18,6.84,54457.91,207.06,5.24,0.0
20250314,2025-03-14,2025,1,3,March,11,262,207,669322.21,616414.5,2352.73,253,211,196,15,5.93,51095.45,201.96,5.0,-0.06
20220102,2022-01-02,2022,1,1,January,52,238,192,615248.72,564014.11,2369.81,151,126,119,8,5.3,29300.66,194.04,4.57,-0.07
20220101,2022-01-01,2022,1,1,January,52,246,211,727622.88,659863.71,2682.37,55,46,44,2,3.64,9671.9,175.85,4.84,-0.02
20250725,2025-07-25,2025,3,7,July,30,280,237,716783.54,648959.72,2317.71,282,233,214,20,7.09,55426.71,196.55,5.0,0.02
20230803,2023-08-03,2023,3,8,August,31,303,252,774878.38,700941.89,2313.34,306,253,237,16,5.23,63142.03,206.35,5.0,-0.06
20230716,2023-07-16,2023,3,7,July,28,294,236,731326.78,670450.46,2280.44,245,210,194,17,6.94,44894.7,183.24,4.92,0.0
20250312,2025-03-12,2025,1,3,March,11,220,186,592793.35,538036.79,2445.62,233,195,179,16,6.87,44981.64,193.05,4.92,-0.06
20251012,2025-10-12,2025,4,10,October,41,561,457,1339768.99,1204462.97,2146.99,529,461,421,41,7.75,109138.95,206.31,4.99,-0.02
20240424,2024-04-24,2024,2,4,April,17,222,177,646143.83,591803.15,2665.78,249,208,187,21,8.43,49807.23,200.03,5.22,0.09
20230210,2023-02-10,2023,1,2,February,6,211,179,461460.86,422686.83,2003.26,181,165,152,13,7.18,34541.51,190.84,4.92,0.01
20241207,2024-12-07,2024,4,12,December,49,499,412,1293230.57,1177604.21,2359.93,503,412,376,37,7.36,97402.89,193.64,5.01,0.01
20240716,2024-07-16,2024,3,7,July,29,276,219,711459.64,650150.38,2355.62,262,214,193,22,8.4,54835.95,209.3,5.32,0.07
20230917,2023-09-17,2023,3,9,September,37,295,245,783034.52,707258.29,2397.49,272,232,212,20,7.35,54214.77,199.32,5.18,0.0
20220417,2022-04-17,2022,2,4,April,15,274,224,694082.93,622425.43,2271.63,250,221,196,27,10.8,47954.04,191.82,4.87,0.04
20250523,2025-05-23,2025,2,5,May,21,282,225,711523.83,635819.19,2254.68,256,219,201,20,7.81,47684.91,186.27,4.91,0.09
20241214,2024-12-14,2024,4,12,December,50,414,333,1037640.7,956341.17,2310.0,442,366,331,36,8.14,88372.63,199.94,4.76,0.04
20230528,2023-05-28,2023,2,5,May,21,276,234,701069.72,636112.66,2304.76,300,254,242,12,4.0,59462.49,198.21,4.94,-0.07
20220125,2022-01-25,2022,1,1,January,4,235,195,541566.3,498144.08,2119.76,227,187,174,15,6.61,44144.47,194.47,4.74,0.04
20230709,2023-07-09,2023,3,7,July,27,298,245,770565.24,697957.56,2342.14,262,223,203,20,7.63,52271.91,199.51,4.89,0.04
20231202,2023-12-02,2023,4,12,December,48,487,387,1214608.33,1087740.9,2233.55,563,486,452,36,6.39,113338.27,201.31,4.98,-0.04
20230829,2023-08-29,2023,3,8,August,35,277,216,688460.06,619435.83,2236.23,288,235,214,22,7.64,54341.78,188.69,4.74,-0.02
20230205,2023-02-05,2023,1,2,February,5,209,165,461026.27,416225.69,1991.51,229,194,181,14,6.11,45106.51,196.97,4.86,-0.08
20220401,2022-04-01,2022,2,4,April,13,242,191,546207.09,494363.72,2042.83,260,219,203,16,6.15,49522.23,190.47,4.79,-0.06
20250310,2025-03-10,2025,1,3,March,11,267,220,703010.43,643284.85,2409.31,258,221,206,15,5.81,51612.24,200.05,4.87,0.05
20220704,2022-07-04,2022,3,7,July,27,276,223,737668.76,667516.04,2418.54,273,231,213,18,6.59,56635.67,207.46,5.08,-0.03
20230323,2023-03-23,2023,1,3,March,12,215,180,554467.4,504287.27,2345.52,233,202,183,20,8.58,48368.25,207.59,5.19,0.03
20250206,2025-02-06,2025,1,2,February,6,207,178,532368.69,486462.75,2350.06,192,166,158,8,4.17,37154.41,193.51,4.85,-0.06
20220110,2022-01-10,2022,1,1,January,2,235,181,511725.21,464669.35,1977.32,220,179,169,11,5.0,45178.22,205.36,4.75,-0.1
20240409,2024-04-09,2024,2,4,April,15,267,229,642064.91,579418.14,2170.11,257,212,195,18,7.0,51097.25,198.82,4.86,0.04
20240226,2024-02-26,2024,1,2,February,9,219,176,500851.22,450656.42,2057.79,248,207,194,13,5.24,52284.36,210.82,5.21,-0.05
20240824,2024-08-24,2024,3,8,August,34,287,237,775890.11,700754.06,2441.65,309,246,229,18,5.83,61163.06,197.94,4.78,0.01
20230330,2023-03-30,2023,1,3,March,13,248,197,608575.5,552238.1,2226.77,270,230,212,18,6.67,54188.58,200.7,4.71,-0.07
20231108,2023-11-08,2023,4,11,November,45,708,585,1701799.99,1533616.01,2166.12,725,605,553,53,7.31,143728.74,198.25,4.96,-0.01
20230616,2023-06-16,2023,2,6,June,24,226,190,603629.88,552962.5,2446.74,218,185,167,18,8.26,45687.76,209.58,5.14,-0.03
20220827,2022-08-27,2022,3,8,August,34,297,245,700021.51,639283.14,2152.47,284,243,227,16,5.63,52691.41,185.53,4.75,-0.11
20230508,2023-05-08,2023,2,5,May,19,276,226,712885.04,645765.62,2339.73,281,232,218,15,5.34,57611.41,205.02,5.0,-0.04
20250719,2025-07-19,2025,3,7,July,29,269,221,657006.62,587738.4,2184.9,291,246,237,9,3.09,61014.82,209.67,4.84,-0.09
20240819,2024-08-19,2024,3,8,August,34,316,254,830032.12,751723.26,2378.87,308,255,239,16,5.19,60615.99,196.81,4.91,0.04
20230318,2023-03-18,2023,1,3,March,11,277,222,768956.21,699641.29,2525.78,275,232,208,24,8.73,53888.48,195.96,5.06,0.07
20240731,2024-07-31,2024,3,7,July,31,266,221,682025.18,619627.99,2329.43,260,217,200,17,6.54,52338.11,201.3,5.01,-0.01
20250228,2025-02-28,2025,1,2,February,9,201,165,462535.2,420859.61,2093.83,210,174,156,21,10.0,43975.18,209.41,4.72,0.04
20230901,2023-09-01,2023,3,9,September,35,317,258,832907.81,755752.32,2384.08,265,215,202,13,4.91,50722.36,191.41,4.81,-0.11
20230103,2023-01-03,2023,1,1,January,1,233,191,582756.33,521166.35,2236.77,238,209,183,26,10.92,44075.98,185.19,4.86,0.07
20220228,2022-02-28,2022,1,2,February,9,210,162,477266.53,440118.19,2095.8,221,175,164,11,4.98,43859.95,198.46,5.13,-0.01
20230729,2023-07-29,2023,3,7,July,30,295,228,733591.66,665756.35,2256.8,323,267,252,16,4.95,62145.66,192.4,5.07,-0.15
20251029,2025-10-29,2025,4,10,October,44,588,469,1420928.53,1291024.45,2195.62,593,496,453,44,7.42,118765.2,200.28,4.88,-0.0
20220607,2022-06-07,2022,2,6,June,23,301,253,852223.3,769103.45,2555.16,253,214,193,21,8.3,47572.98,188.04,4.59,0.06
20250126,2025-01-26,2025,1,1,January,4,220,185,492178.74,444746.04,2021.57,226,184,162,24,10.62,45950.87,203.32,5.13,0.13
20240526,2024-05-26,2024,2,5,May,21,291,243,740323.15,668986.5,2298.92,248,208,193,15,6.05,46652.46,188.11,4.71,0.02
20240111,2024-01-11,2024,1,1,January,2,238,195,611435.76,551224.28,2316.07,229,200,191,10,4.37,46227.12,201.87,4.62,-0.08
20250115,2025-01-15,2025,1,1,January,3,218,183,525051.79,469361.46,2153.03,214,181,168,13,6.07,42218.91,197.28,4.74,-0.07
20250421,2025-04-21,2025,2,4,April,17,267,226,686695.8,621348.38,2327.15,249,213,195,19,7.63,50492.86,202.78,4.91,-0.02
20220315,2022-03-15,2022,1,3,March,11,247,193,638602.72,570678.09,2310.44,222,195,175,20,9.01,43954.84,197.99,5.1,0.01
20230924,2023-09-24,2023,3,9,September,38,300,245,665145.58,603393.97,2011.31,299,246,224,22,7.36,57541.39,192.45,5.07,0.04
20220723,2022-07-23,2022,3,7,July,29,280,228,664191.11,607667.13,2170.24,256,216,201,16,6.25,47854.46,186.93,4.8,-0.05
20230624,2023-06-24,2023,2,6,June,25,247,203,585104.03,533764.47,2160.99,254,216,201,15,5.91,52900.26,208.27,5.0,0.0
20231026,2023-10-26,2023,4,10,October,43,575,457,1541045.62,1401344.32,2437.12,533,449,408,41,7.69,103211.8,193.64,5.01,0.01
20220703,2022-07-03,2022,3,7,July,26,257,209,566455.85,512195.87,1992.98,289,243,221,24,8.3,58823.71,203.54,5.04,0.06
20230722,2023-07-22,2023,3,7,July,29,266,216,658852.27,595806.37,2239.87,276,228,211,17,6.16,53047.62,192.2,4.96,-0.03
20230326,2023-03-26,2023,1,3,March,12,244,197,584721.42,531573.54,2178.58,240,207,190,18,7.5,48893.92,203.72,4.9,-0.0
20240204,2024-02-04,2024,1,2,February,5,216,178,497683.27,447261.75,2070.66,219,181,168,13,5.94,43472.86,198.51,4.89,-0.02
20240707,2024-07-07,2024,3,7,July,27,263,214,694944.16,622312.5,2366.21,260,223,189,34,13.08,52210.3,200.81,5.44,0.18
20230314,2023-03-14,2023,1,3,March,11,229,194,517968.15,472977.47,2065.4,247,206,193,13,5.26,51204.85,207.31,5.2,-0.04
20240608,2024-06-08,2024,2,6,June,23,270,219,812858.73,739825.05,2740.09,276,233,212,21,7.61,55328.64,200.47,5.07,-0.02
20220613,2022-06-13,2022,2,6,June,24,255,200,659305.37,594710.35,2332.2,236,196,180,17,7.2,46443.27,196.79,4.9,0.03
20220625,2022-06-25,2022,2,6,June,25,274,227,745948.09,663990.5,2423.32,264,226,210,16,6.06,52427.24,198.59,4.95,-0.04
20250117,2025-01-17,2025,1,1,January,3,226,191,533781.04,489024.98,2163.83,245,211,189,22,8.98,47332.75,193.19,4.67,0.05
20240217,2024-02-17,2024,1,2,February,7,215,165,576774.06,516903.31,2404.2,246,207,180,27,10.98,48048.13,195.32,4.83,0.14
20230331,2023-03-31,2023,1,3,March,13,227,189,546286.61,491976.93,2167.3,236,194,180,14,5.93,46121.65,195.43,4.89,-0.1
20250309,2025-03-09,2025,1,3,March,10,245,200,683050.31,607430.43,2479.31,250,205,188,17,6.8,46231.48,184.93,4.62,0.0
20220425,2022-04-25,2022,2,4,April,17,256,208,662294.46,601535.0,2349.75,251,207,190,17,6.77,49015.85,195.28,4.78,0.0
20240429,2024-04-29,2024,2,4,April,18,267,201,616577.01,545205.3,2041.97,255,212,196,17,6.67,47762.62,187.3,4.9,-0.04
20250318,2025-03-18,2025,1,3,March,12,252,208,635778.33,578111.09,2294.09,239,199,187,12,5.02,45364.47,189.81,4.67,-0.05
20231114,2023-11-14,2023,4,11,November,46,710,565,1705217.31,1541253.1,2170.78,700,594,548,47,6.71,143582.68,205.12,5.01,-0.06
20241105,2024-11-05,2024,4,11,November,45,749,622,1924760.55,1731644.05,2311.94,707,595,546,51,7.21,137060.2,193.86,4.95,0.01
20220304,2022-03-04,2022,1,3,March,9,246,197,638782.58,582011.88,2365.9,238,203,190,15,6.3,48152.12,202.32,5.01,-0.01
20231027,2023-10-27,2023,4,10,October,43,548,451,1422105.52,1278019.45,2332.15,561,482,437,48,8.56,112447.09,200.44,4.81,0.01
20250302,2025-03-02,2025,1,3,March,9,271,229,633285.97,573569.63,2116.49,250,220,197,23,9.2,48064.14,192.26,4.64,0.09
20240808,2024-08-08,2024,3,8,August,32,291,226,753352.08,675850.03,2322.51,306,253,233,21,6.86,55675.18,181.95,4.79,0.06
20250122,2025-01-22,2025,1,1,January,4,198,151,536559.89,486789.61,2458.53,237,195,178,19,8.02,46575.33,196.52,5.0,0.02
20250924,2025-09-24,2025,3,9,September,39,303,262,702236.14,636605.29,2101.01,299,248,234,15,5.02,59904.44,200.35,4.81,0.04
20251212,2025-12-12,2025,4,12,December,50,495,417,1144918.09,1049028.91,2119.25,450,385,355,32,7.11,85997.83,191.11,4.67,-0.0
20251107,2025-11-07,2025,4,11,November,45,691,570,1670389.22,1520500.48,2200.43,663,547,507,42,6.33,131264.29,197.99,4.8,-0.02
20250217,2025-02-17,2025,1,2,February,8,216,176,541908.91,486487.62,2252.26,176,155,137,18,10.23,35321.17,200.69,5.03,0.08
20241027,2024-10-27,2024,4,10,October,43,570,455,1405176.77,1276780.71,2239.97,573,473,431,42,7.33,112653.93,196.6,4.96,-0.02
20230719,2023-07-19,2023,3,7,July,29,268,222,609020.1,552684.94,2062.26,288,246,225,22,7.64,56797.0,197.21,5.18,0.04
20221117,2022-11-17,2022,4,11,November,46,744,610,1745061.15,1578670.34,2121.87,722,617,569,48,6.65,145237.08,201.16,4.93,0.01
20240726,2024-07-26,2024,3,7,July,30,280,231,695701.79,636426.55,2272.95,259,213,195,18,6.95,49774.01,192.18,4.93,-0.04
20230728,2023-07-28,2023,3,7,July,30,310,242,795382.22,726796.56,2344.51,250,209,192,17,6.8,50038.64,200.15,4.72,-0.04
20221008,2022-10-08,2022,4,10,October,40,541,436,1327440.18,1208440.95,2233.72,543,455,415,41,7.55,106509.16,196.15,4.82,0.01
20231030,2023-10-30,2023,4,10,October,44,545,450,1444578.28,1308815.18,2401.5,546,452,406,50,9.16,103415.51,189.41,4.78,0.07
20230914,2023-09-14,2023,3,9,September,37,285,219,678928.62,608973.92,2136.75,304,260,237,24,7.89,64463.84,212.05,5.01,0.01
20250322,2025-03-22,2025,1,3,March,12,227,190,509396.44,463210.58,2040.58,227,195,173,22,9.69,43315.36,190.82,4.71,0.03
20241114,2024-11-14,2024,4,11,November,46,723,591,1802889.1,1635138.13,2261.6,722,595,563,32,4.43,141630.68,196.16,4.78,-0.06
20220705,2022-07-05,2022,3,7,July,27,240,189,596546.73,540069.09,2250.29,249,198,183,18,7.23,49619.5,199.28,4.96,0.03
20220907,2022-09-07,2022,3,9,September,36,288,227,653016.13,602940.08,2093.54,286,239,223,16,5.59,54729.0,191.36,4.67,-0.07
20251005,2025-10-05,2025,4,10,October,40,568,472,1335564.56,1215503.34,2139.97,554,471,433,38,6.86,112103.91,202.35,4.93,0.02
20241124,2024-11-24,2024,4,11,November,47,732,593,1793057.61,1618628.13,2211.24,752,607,565,46,6.12,146925.04,195.38,4.8,-0.01
20230527,2023-05-27,2023,2,5,May,21,286,229,674444.75,604620.17,2114.06,274,238,217,21,7.66,53363.87,194.76,4.86,-0.01
20220409,2022-04-09,2022,2,4,April,14,252,200,605786.9,553269.66,2195.51,227,192,176,18,7.93,46671.14,205.6,5.07,0.01
20240913,2024-09-13,2024,3,9,September,37,288,237,687034.29,609869.16,2117.6,306,259,233,26,8.5,62184.48,203.22,5.08,0.01
20231213,2023-12-13,2023,4,12,December,50,429,344,974274.49,889091.67,2072.47,486,416,385,32,6.58,93113.47,191.59,4.78,0.02
20221219,2022-12-19,2022,4,12,December,51,448,346,1075012.78,973261.71,2172.46,458,392,354,39,8.52,86202.12,188.21,4.82,0.04
20240531,2024-05-31,2024,2,5,May,22,308,251,774629.57,695936.65,2259.53,256,217,195,22,8.59,48332.0,188.8,4.89,0.04
20251031,2025-10-31,2025,4,10,October,44,546,446,1359175.97,1244019.73,2278.42,536,442,411,33,6.16,102389.4,191.03,4.82,-0.04
20241028,2024-10-28,2024,4,10,October,44,566,476,1434365.96,1299167.38,2295.35,549,453,423,30,5.46,105564.59,192.29,4.79,-0.05
