date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,shipping_cost,avg_shipping_cost,sla_breach_shipments,sla_breach_pct,avg_transit_days,avg_delay_days
20250404,2025-04-04,2025,2,4,April,14,232,181,585172.6299999999,531897.28,2292.6606896551725,252,230,230,52944.0,210.0952380952381,22,8.73,5.154761904761905,0.07142857142857142
20250405,2025-04-05,2025,2,4,April,14,274,224,640938.4,584748.4799999997,2134.1185401459843,227,209,209,49701.48999999999,218.949295154185,18,7.93,5.277533039647577,0.06607929515418502
20250406,2025-04-06,2025,2,4,April,14,224,188,586608.73,531122.04,2371.080535714286,229,211,211,47467.380000000005,207.28113537117906,18,7.86,4.93886462882096,0.06986899563318777
20250407,2025-04-07,2025,2,4,April,15,250,203,567223.74,519721.22,2078.88488,215,202,202,39595.479999999996,184.16502325581394,13,6.05,4.544186046511628,-0.009302325581395349
20250408,2025-04-08,2025,2,4,April,15,278,233,625094.4700000001,572757.6800000002,2060.2794244604324,204,183,183,39519.08000000001,193.72098039215692,21,10.29,5.117647058823529,0.10784313725490197
20250409,2025-04-09,2025,2,4,April,15,267,206,619255.47,560924.2100000002,2100.839737827716,253,242,242,47995.91,189.70715415019765,11,4.35,4.660079051383399,0.007905138339920948
20250410,2025-04-10,2025,2,4,April,15,227,196,511464.20999999996,469731.44000000006,2069.301497797357,239,223,223,46744.7,195.58451882845188,16,6.69,4.953974895397489,0.012552301255230125
20250411,2025-04-11,2025,2,4,April,15,247,198,592417.6300000001,536646.21,2172.656720647773,225,212,212,43720.85999999999,194.3149333333333,13,5.78,4.8133333333333335,-0.008888888888888889
20250412,2025-04-12,2025,2,4,April,15,277,228,644325.92,586970.2099999998,2119.026028880866,232,220,220,45414.73000000001,195.75314655172417,12,5.17,4.728448275862069,-0.017241379310344827
20250413,2025-04-13,2025,2,4,April,15,274,225,745454.28,680048.1299999999,2481.9274817518244,225,195,195,42420.62000000001,188.53608888888894,30,13.33,5.017777777777778,0.2088888888888889
20250414,2025-04-14,2025,2,4,April,16,250,205,689694.6900000001,627883.6399999999,2511.5345599999996,249,231,231,51855.18,208.25373493975903,18,7.23,4.819277108433735,0.024096385542168676
20250415,2025-04-15,2025,2,4,April,16,246,201,602959.8600000001,547837.99,2226.983699186992,244,228,228,48751.54,199.80139344262295,15,6.15,5.098360655737705,0.02459016393442623
20250416,2025-04-16,2025,2,4,April,16,266,212,627763.0,567779.46,2134.5092481203005,226,211,211,43373.590000000004,191.91853982300887,15,6.64,5.057522123893805,0.01327433628318584
20250417,2025-04-17,2025,2,4,April,16,275,229,732774.5399999999,661274.7699999999,2404.635527272727,248,231,231,50833.17,204.97245967741935,17,6.85,5.016129032258065,-0.004032258064516129
20250418,2025-04-18,2025,2,4,April,16,251,201,601194.61,550981.12,2195.1439043824703,230,206,206,45246.2,196.72260869565216,24,10.43,4.995652173913044,0.0391304347826087
20250419,2025-04-19,2025,2,4,April,16,236,180,615209.3500000001,555691.9800000001,2354.6270338983054,218,203,203,41323.35,189.5566513761468,15,6.88,4.6880733944954125,0.027522935779816515
20250420,2025-04-20,2025,2,4,April,16,239,209,607052.0099999999,549991.97,2301.221631799163,224,217,217,52763.69,235.5521875,7,3.13,5.183035714285714,-0.05803571428571429
20250421,2025-04-21,2025,2,4,April,17,267,226,686695.7999999999,621348.38,2327.1474906367043,206,189,189,39069.74999999999,189.65898058252424,17,8.25,4.757281553398058,0.08737864077669903
20250422,2025-04-22,2025,2,4,April,17,250,205,581805.2600000001,520864.12,2083.45648,233,215,215,46723.87999999998,200.53167381974242,18,7.73,4.7296137339055795,-0.008583690987124463
20250423,2025-04-23,2025,2,4,April,17,267,220,683925.59,616835.6900000001,2310.2460299625473,242,220,220,50024.229999999996,206.71169421487602,22,9.09,5.214876033057851,0.024793388429752067
20250424,2025-04-24,2025,2,4,April,17,276,222,718169.28,661656.3799999999,2397.3057246376807,223,211,211,43899.46,196.85856502242152,12,5.38,4.914798206278027,-0.03139013452914798
20250425,2025-04-25,2025,2,4,April,17,236,191,640530.1499999999,575347.54,2437.913305084746,243,225,225,45994.5,189.27777777777777,18,7.41,5.131687242798354,0.0411522633744856
20250426,2025-04-26,2025,2,4,April,17,239,200,649862.5,583999.7699999999,2443.5136820083676,215,197,197,42089.36000000001,195.7644651162791,18,8.37,5.055813953488372,0.05116279069767442
20250427,2025-04-27,2025,2,4,April,17,273,226,657991.08,590415.9899999999,2162.6959340659337,203,193,193,41798.13000000001,205.90211822660103,10,4.93,4.793103448275862,-0.04433497536945813
20250428,2025-04-28,2025,2,4,April,18,238,191,556686.47,507265.88,2131.369243697479,255,233,233,46876.59,183.82976470588233,22,8.63,4.76078431372549,0.058823529411764705
20250429,2025-04-29,2025,2,4,April,18,288,224,649762.55,589550.9799999997,2047.052013888888,212,196,196,41160.85,194.15495283018868,16,7.55,4.929245283018868,0.03773584905660377
20250430,2025-04-30,2025,2,4,April,18,271,218,666036.3200000001,605111.85,2232.8850553505536,271,249,249,53704.96,198.17328413284133,22,8.12,5.0664206642066425,0.06273062730627306
20250501,2025-05-01,2025,2,5,May,18,253,213,619770.2800000001,552650.52,2184.3894071146246,232,209,209,44843.990000000005,193.2930603448276,23,9.91,4.9094827586206895,0.09051724137931035
20250502,2025-05-02,2025,2,5,May,18,246,198,571470.2299999999,522233.36999999994,2122.89987804878,212,194,194,43300.62,204.2482075471698,18,8.49,5.14622641509434,0.04245283018867924
20250503,2025-05-03,2025,2,5,May,18,260,199,658686.05,600739.76,2310.5375384615386,219,201,201,46466.53,212.17593607305935,18,8.22,4.968036529680365,0.0821917808219178
20250504,2025-05-04,2025,2,5,May,18,288,238,723326.54,657238.1900000001,2282.0770486111114,263,237,237,49333.02,187.5780228136882,26,9.89,4.79467680608365,0.14068441064638784
20250505,2025-05-05,2025,2,5,May,19,282,232,756363.19,678333.61,2405.4383333333335,247,228,228,46780.48999999999,189.39469635627526,19,7.69,4.9271255060728745,0.06072874493927125
20250506,2025-05-06,2025,2,5,May,19,285,229,685197.71,623656.28,2188.267649122807,259,241,241,48135.87000000002,185.85277992278,18,6.95,4.795366795366795,-0.03088803088803089
20250507,2025-05-07,2025,2,5,May,19,265,226,627645.46,578142.4900000001,2181.669773584906,260,246,246,47210.41,181.57850000000002,14,5.38,4.796153846153846,0.0038461538461538464
20250508,2025-05-08,2025,2,5,May,19,258,217,630755.95,571964.6000000001,2216.917054263566,238,217,217,46727.18,196.33268907563024,21,8.82,4.945378151260504,0.025210084033613446
20250509,2025-05-09,2025,2,5,May,19,262,213,600128.9400000002,542006.04,2068.7253435114503,231,212,212,46659.20999999999,201.98792207792204,19,8.23,4.800865800865801,0.012987012987012988
20250510,2025-05-10,2025,2,5,May,19,283,223,667195.0199999999,602408.9099999999,2128.6533922261483,248,226,226,47688.829999999994,192.2936693548387,22,8.87,4.685483870967742,0.07258064516129033
20250511,2025-05-11,2025,2,5,May,19,248,200,642995.5499999999,579761.47,2337.7478629032257,251,228,228,51362.53999999999,204.63163346613544,23,9.16,5.155378486055777,0.08764940239043825
20250512,2025-05-12,2025,2,5,May,20,249,193,602655.54,544381.7200000001,2186.271967871486,239,227,227,44937.54000000001,188.023179916318,12,5.02,5.054393305439331,-0.012552301255230125
20250513,2025-05-13,2025,2,5,May,20,274,222,685844.6799999999,617848.22,2254.920510948905,198,178,178,38251.75,193.19065656565655,20,10.1,4.944444444444445,0.0707070707070707
20250514,2025-05-14,2025,2,5,May,20,265,205,727023.79,655826.97,2474.818754716981,234,218,218,45599.21000000001,194.86841880341882,16,6.84,5.038461538461538,0.021367521367521368
20250515,2025-05-15,2025,2,5,May,20,280,228,656404.6699999999,594462.89,2123.08175,258,243,243,49752.29000000001,192.83833333333337,15,5.81,5.228682170542636,-0.007751937984496124
20250516,2025-05-16,2025,2,5,May,20,268,221,650306.46,580741.16,2166.9446268656716,251,233,233,50737.91999999999,202.14310756972108,18,7.17,5.083665338645418,-0.00796812749003984
20250517,2025-05-17,2025,2,5,May,20,261,218,661670.23,597710.3700000001,2290.0780459770117,247,227,227,45787.49000000001,185.3744534412956,20,8.1,4.526315789473684,0.008097165991902834
20250518,2025-05-18,2025,2,5,May,20,305,247,764924.38,691454.7599999999,2267.0647868852457,283,263,263,55305.44999999999,195.42561837455827,20,7.07,5.19434628975265,0.045936395759717315
20250519,2025-05-19,2025,2,5,May,21,256,201,642597.9100000001,585275.6900000001,2286.2331640625002,248,228,228,45668.939999999995,184.1489516129032,20,8.06,4.911290322580645,0.056451612903225805
20250520,2025-05-20,2025,2,5,May,21,284,235,708100.1900000001,639927.42,2253.265563380282,237,215,215,47017.909999999996,198.38780590717298,22,9.28,5.185654008438819,0.06329113924050633
20250521,2025-05-21,2025,2,5,May,21,259,216,658771.4299999999,604496.8200000001,2333.9645559845562,230,210,210,44650.380000000005,194.13208695652176,20,8.7,5.086956521739131,0.04782608695652174
20250522,2025-05-22,2025,2,5,May,21,263,205,681009.79,617512.11,2347.954790874525,227,211,211,43258.5,190.5660792951542,16,7.05,4.726872246696035,0.004405286343612335
20250523,2025-05-23,2025,2,5,May,21,282,225,711523.8299999998,635819.19,2254.677978723404,255,231,231,50663.54999999999,198.68058823529407,24,9.41,4.9450980392156865,0.10588235294117647
20250524,2025-05-24,2025,2,5,May,21,295,253,774076.69,706109.8800000001,2393.5928135593226,247,226,226,51183.49999999999,207.22064777327932,21,8.5,5.194331983805668,0.05668016194331984
20250525,2025-05-25,2025,2,5,May,21,276,226,713494.84,647551.7,2346.201811594203,245,228,228,44823.71000000002,182.95391836734703,17,6.94,4.751020408163265,0.04897959183673469
20250526,2025-05-26,2025,2,5,May,22,258,210,601959.5100000001,548294.6100000001,2125.172906976745,271,254,254,55925.27000000001,206.36630996309967,17,6.27,5.254612546125461,-0.02952029520295203
20250527,2025-05-27,2025,2,5,May,22,267,224,662217.99,600689.03,2249.771647940075,241,217,217,45242.66,187.7288796680498,24,9.96,5.24896265560166,0.04149377593360996
20250528,2025-05-28,2025,2,5,May,22,285,239,680282.03,613246.4700000001,2151.742,255,238,238,50659.03,198.66286274509804,17,6.67,4.980392156862745,0.043137254901960784
20250529,2025-05-29,2025,2,5,May,22,267,206,627243.21,569503.3200000001,2132.9712359550563,232,212,212,46304.240000000005,199.58724137931037,20,8.62,5.163793103448276,0.03879310344827586
20250530,2025-05-30,2025,2,5,May,22,313,253,752189.9899999999,680686.06,2174.7158466453675,278,260,260,54551.85,196.2296762589928,18,6.47,4.85251798561151,-0.02158273381294964
20250531,2025-05-31,2025,2,5,May,22,295,245,785239.6799999999,704682.7499999998,2388.755084745762,233,218,218,47830.21000000001,205.27987124463522,15,6.44,5.085836909871245,0.02145922746781116
20250601,2025-06-01,2025,2,6,June,22,247,189,656418.43,594089.26,2405.2196761133605,277,252,252,54130.450000000004,195.41678700361012,25,9.03,5.014440433212997,0.06498194945848375
20250602,2025-06-02,2025,2,6,June,23,264,211,647302.99,587983.7699999999,2227.21125,260,236,236,48619.57999999999,186.99838461538457,24,9.23,4.8961538461538465,0.13076923076923078
20250603,2025-06-03,2025,2,6,June,23,261,217,681281.6800000002,607694.6,2328.3318007662833,237,220,220,45189.810000000005,190.67430379746838,17,7.17,5.029535864978903,0.03375527426160337
20250604,2025-06-04,2025,2,6,June,23,259,206,624646.8200000001,565636.46,2183.924555984556,232,208,208,45126.98,194.5128448275862,24,10.34,4.823275862068965,0.09482758620689655
20250605,2025-06-05,2025,2,6,June,23,244,198,590564.8600000001,542086.9800000001,2221.6679508196726,224,211,211,40623.97,181.35700892857145,13,5.8,4.714285714285714,0.022321428571428572
20250606,2025-06-06,2025,2,6,June,23,235,187,567958.53,517174.0800000001,2200.740765957447,213,195,195,43415.950000000004,203.83075117370893,18,8.45,4.887323943661972,0.051643192488262914
20250607,2025-06-07,2025,2,6,June,23,243,205,568068.52,510500.13000000006,2100.823580246914,205,188,188,42957.78,209.5501463414634,17,8.29,5.248780487804878,0.08292682926829269
20250608,2025-06-08,2025,2,6,June,23,263,217,616860.0300000001,567268.0800000001,2156.912851711027,230,215,215,44780.26000000001,194.69678260869568,15,6.52,4.860869565217391,0.043478260869565216
20250609,2025-06-09,2025,2,6,June,24,272,223,690086.35,625581.74,2299.9328676470586,227,210,210,45245.689999999995,199.32022026431716,17,7.49,4.92511013215859,0.00881057268722467
20250610,2025-06-10,2025,2,6,June,24,240,193,664453.6500000001,604255.28,2517.7303333333334,230,215,215,43763.22,190.2748695652174,15,6.52,5.043478260869565,-0.004347826086956522
20250611,2025-06-11,2025,2,6,June,24,242,193,614734.6699999999,551807.4099999999,2280.1959090909086,238,210,210,47276.64,198.64134453781512,28,11.76,5.2478991596638656,0.14285714285714285
20250612,2025-06-12,2025,2,6,June,24,236,196,610487.8500000001,563884.6700000002,2389.341822033899,212,191,191,38058.75,179.52240566037736,20,9.43,4.566037735849057,0.07547169811320754
20250613,2025-06-13,2025,2,6,June,24,265,217,668616.75,600885.6399999999,2267.492981132075,225,200,200,43999.18999999999,195.5519555555555,25,11.11,4.915555555555556,0.14222222222222222
20250614,2025-06-14,2025,2,6,June,24,247,203,627749.0900000001,568421.52,2301.3017004048584,231,204,204,48120.12000000001,208.31220779220783,27,11.69,5.16017316017316,0.15151515151515152
20250615,2025-06-15,2025,2,6,June,24,284,235,728317.9999999999,666353.2899999998,2346.31440140845,244,229,229,49684.380000000005,203.62450819672134,15,6.15,4.819672131147541,0.036885245901639344
20250616,2025-06-16,2025,2,6,June,25,242,190,554808.44,509269.0100000001,2104.4173966942153,244,220,220,46189.149999999994,189.29979508196718,24,9.84,5.10655737704918,0.0778688524590164
20250617,2025-06-17,2025,2,6,June,25,230,192,572670.1400000001,511579.39,2224.2582173913042,220,205,205,45361.54,206.1888181818182,15,6.82,4.963636363636364,0.05454545454545454
20250618,2025-06-18,2025,2,6,June,25,251,200,624830.2100000001,566222.84,2255.867888446215,209,195,195,42318.72,202.48191387559808,14,6.7,5.0047846889952154,0.05741626794258373
20250619,2025-06-19,2025,2,6,June,25,251,206,688734.3900000001,630576.6299999999,2512.2574900398404,218,197,197,40179.06,184.30761467889909,21,9.63,4.775229357798165,0.09174311926605505
20250620,2025-06-20,2025,2,6,June,25,262,209,722855.9700000001,653283.6000000001,2493.4488549618322,235,221,221,46127.15999999999,196.28578723404252,14,5.96,4.782978723404256,0.01276595744680851
20250621,2025-06-21,2025,2,6,June,25,275,223,645737.5700000001,581878.5200000001,2115.9218909090914,236,215,215,45243.05000000001,191.7078389830509,21,8.9,4.817796610169491,0.07203389830508475
20250622,2025-06-22,2025,2,6,June,25,285,228,726699.3700000001,652891.51,2290.847403508772,246,221,221,50110.149999999994,203.69979674796747,25,10.16,4.991869918699187,0.10975609756097561
20250623,2025-06-23,2025,2,6,June,26,268,205,668643.5799999998,598813.6699999999,2234.3793656716416,262,240,240,53978.110000000015,206.02332061068708,22,8.4,5.095419847328245,0.10687022900763359
20250624,2025-06-24,2025,2,6,June,26,242,197,614690.7600000001,560979.4099999999,2318.09673553719,218,202,202,40172.81,184.27894495412843,15,6.88,4.706422018348624,0.05504587155963303
20250625,2025-06-25,2025,2,6,June,26,251,207,610636.16,552847.64,2202.580239043825,225,210,210,44547.630000000005,197.9894666666667,15,6.67,4.96,0.017777777777777778
20250626,2025-06-26,2025,2,6,June,26,262,216,624003.54,562499.4700000001,2146.944541984733,262,248,248,52981.299999999996,202.21870229007632,14,5.34,5.251908396946565,0.019083969465648856
20250627,2025-06-27,2025,2,6,June,26,235,201,579434.76,526680.7999999999,2241.194893617021,222,209,209,45647.03,205.61725225225226,13,5.86,4.891891891891892,0.0045045045045045045
20250628,2025-06-28,2025,2,6,June,26,271,214,673984.37,610783.1599999999,2253.812398523985,212,192,192,38289.03,180.6086320754717,20,9.43,4.580188679245283,0.13679245283018868
20250629,2025-06-29,2025,2,6,June,26,250,203,596582.3800000001,538131.0,2152.524,236,212,212,44944.67,190.44351694915252,24,10.17,4.72457627118644,0.025423728813559324
20250630,2025-06-30,2025,2,6,June,27,266,218,689859.9300000002,622477.48,2340.140902255639,219,207,207,44166.05,201.67146118721462,12,5.48,5.219178082191781,-0.0273972602739726
20250701,2025-07-01,2025,3,7,July,27,267,217,663074.7600000001,605540.33,2267.941310861423,242,217,217,48974.81,202.37524793388428,25,10.33,5.090909090909091,0.09917355371900827
20250702,2025-07-02,2025,3,7,July,27,258,211,636700.19,576724.1400000001,2235.3648837209307,233,218,218,42859.82000000001,183.94772532188844,15,6.44,4.75107296137339,0.02575107296137339
20250703,2025-07-03,2025,3,7,July,27,268,218,602503.31,547433.88,2042.6637313432836,229,211,211,42110.43000000001,183.88834061135375,18,7.86,4.973799126637554,0.07423580786026202
20250704,2025-07-04,2025,3,7,July,27,264,208,709528.7400000002,650088.8199999998,2462.4576515151507,237,219,219,44988.549999999996,189.82510548523206,18,7.59,4.924050632911392,0.08438818565400844
20250705,2025-07-05,2025,3,7,July,27,264,211,680262.02,621600.24,2354.546363636364,239,219,219,46406.24999999999,194.16841004184099,20,8.37,4.815899581589958,0.058577405857740586
20250706,2025-07-06,2025,3,7,July,27,268,212,605614.53,549325.7100000001,2049.722798507463,231,203,203,45132.81,195.38012987012985,28,12.12,5.017316017316017,0.11255411255411256
20250707,2025-07-07,2025,3,7,July,28,280,222,674287.6199999999,609358.5,2176.280357142857,229,216,216,49800.15000000001,217.46790393013103,13,5.68,5.213973799126638,0.013100436681222707
20250708,2025-07-08,2025,3,7,July,28,303,240,709413.1800000002,642645.5,2120.9422442244227,268,251,251,52093.979999999996,194.3805223880597,17,6.34,4.970149253731344,-0.0037313432835820895
20250709,2025-07-09,2025,3,7,July,28,286,243,692194.32,625894.26,2188.4414685314687,268,249,249,53184.55999999999,198.44985074626862,19,7.09,4.858208955223881,0.03731343283582089
20250710,2025-07-10,2025,3,7,July,28,278,229,689460.8700000001,630526.04,2268.0792805755395,261,244,244,53297.20999999999,204.20386973180072,17,6.51,4.823754789272031,0.011494252873563218
20250711,2025-07-11,2025,3,7,July,28,276,218,658449.1200000001,594334.3299999998,2153.385253623188,263,251,251,50129.0,190.6045627376426,12,4.56,5.038022813688213,-0.03802281368821293
20250712,2025-07-12,2025,3,7,July,28,279,232,741698.1200000001,670567.6799999999,2403.4683870967738,237,210,210,45207.070000000014,190.74713080168783,27,11.39,4.852320675105485,0.12236286919831224
20250713,2025-07-13,2025,3,7,July,28,278,227,727604.66,661755.94,2380.417050359712,247,226,226,48530.37,196.47923076923078,21,8.5,4.894736842105263,0.06072874493927125
20250714,2025-07-14,2025,3,7,July,29,268,227,629895.6699999999,575531.08,2147.504029850746,257,228,228,48946.810000000005,190.45451361867705,29,11.28,4.747081712062257,0.08171206225680934
20250715,2025-07-15,2025,3,7,July,29,283,236,693699.73,631141.05,2230.1803886925795,240,222,222,46463.009999999995,193.59587499999998,18,7.5,5.029166666666667,-0.025
20250716,2025-07-16,2025,3,7,July,29,243,198,582098.45,521454.06000000006,2145.901481481482,249,239,239,50567.36,203.08176706827308,9,3.61,5.036144578313253,-0.028112449799196786
20250717,2025-07-17,2025,3,7,July,29,300,253,734369.5100000001,668230.6700000002,2227.435566666667,245,225,225,48513.0,198.0122448979592,20,8.16,4.946938775510204,0.004081632653061225
20250718,2025-07-18,2025,3,7,July,29,278,233,729262.03,662866.3200000001,2384.411223021583,256,234,234,49095.46,191.779140625,21,8.2,4.58984375,0.03125
20250719,2025-07-19,2025,3,7,July,29,269,221,657006.6199999999,587738.4000000001,2184.901115241636,231,209,209,48477.2,209.85800865800866,22,9.52,5.103896103896104,0.06926406926406926
20250720,2025-07-20,2025,3,7,July,29,293,241,705797.3300000001,641703.64,2190.1148122866894,246,222,222,48368.02999999999,196.61800813008128,24,9.76,4.91869918699187,0.11788617886178862
20250721,2025-07-21,2025,3,7,July,30,282,237,747053.41,684934.02,2428.8440425531917,269,240,240,52190.200000000004,194.01561338289963,29,10.78,4.95910780669145,0.11152416356877323
20250722,2025-07-22,2025,3,7,July,30,289,234,748552.8,674383.2999999998,2333.5062283737016,249,234,234,46485.98999999998,186.6907228915662,15,6.02,4.835341365461847,-0.020080321285140562
20250723,2025-07-23,2025,3,7,July,30,279,234,655361.6100000001,590326.43,2115.865340501792,269,246,246,58228.35,216.46226765799256,23,8.55,5.141263940520446,0.06691449814126393
20250724,2025-07-24,2025,3,7,July,30,287,248,705482.81,649158.9299999999,2261.8778048780487,255,240,240,46923.520000000004,184.01380392156864,15,5.88,4.850980392156862,0.023529411764705882
20250725,2025-07-25,2025,3,7,July,30,280,237,716783.54,648959.72,2317.7132857142856,254,236,236,52489.45999999999,206.65141732283462,18,7.09,5.05511811023622,-0.003937007874015748
20250726,2025-07-26,2025,3,7,July,30,255,210,570016.3699999999,518083.93000000005,2031.70168627451,248,231,231,52386.04000000001,211.23403225806456,17,6.85,5.108870967741935,0.008064516129032258
20250727,2025-07-27,2025,3,7,July,30,290,232,679053.5499999999,625122.02,2155.593172413793,232,217,217,45796.219999999994,197.39749999999998,15,6.47,5.241379310344827,0.004310344827586207
20250728,2025-07-28,2025,3,7,July,31,279,224,637087.93,578262.3700000001,2072.6249820788535,253,232,232,49945.11,197.4115019762846,21,8.3,5.051383399209486,0.09881422924901186
20250729,2025-07-29,2025,3,7,July,31,286,228,686103.3099999999,616938.61,2157.128006993007,254,231,231,52342.36,206.07228346456694,22,8.66,4.937007874015748,0.09448818897637795
20250730,2025-07-30,2025,3,7,July,31,283,234,658501.68,601559.8699999999,2125.6532508833916,282,266,266,54884.93,194.62741134751772,16,5.67,4.790780141843972,0.03900709219858156
20250731,2025-07-31,2025,3,7,July,31,300,248,728101.71,659668.8799999999,2198.896266666666,273,254,254,54760.66,200.58849816849818,19,6.96,4.813186813186813,0.02197802197802198
20250801,2025-08-01,2025,3,8,August,31,285,244,714796.2600000002,654520.82,2296.5642807017543,251,233,233,47386.350000000006,188.79023904382473,18,7.17,4.908366533864542,-0.00796812749003984
20250802,2025-08-02,2025,3,8,August,31,305,248,768054.49,693138.1000000002,2272.5839344262304,265,245,245,49509.49,186.8282641509434,20,7.55,4.860377358490566,0.04905660377358491
20250803,2025-08-03,2025,3,8,August,31,319,272,805478.6499999999,730329.6099999999,2289.434514106583,267,251,251,49163.22,184.13191011235955,16,5.99,4.580524344569288,0.00749063670411985
20250804,2025-08-04,2025,3,8,August,32,284,233,617261.5599999999,562916.46,1982.1002112676056,290,264,264,56350.500000000015,194.31206896551728,26,8.97,4.56551724137931,0.06206896551724138
20250805,2025-08-05,2025,3,8,August,32,279,232,634720.8399999999,569294.22,2040.481075268817,262,242,242,56491.71999999999,215.6172519083969,20,7.63,5.106870229007634,0.030534351145038167
20250806,2025-08-06,2025,3,8,August,32,283,228,689143.6599999999,621155.3,2194.8950530035336,261,236,236,50373.8,193.00306513409961,25,9.58,5.134099616858237,0.09195402298850575
20250807,2025-08-07,2025,3,8,August,32,287,239,679926.04,611416.2300000001,2130.3701393728225,261,237,237,48861.36,187.20827586206897,24,9.2,5.022988505747127,0.0842911877394636
20250808,2025-08-08,2025,3,8,August,32,288,241,723600.4600000001,652985.7400000001,2267.3115972222226,253,230,230,49862.94,197.08671936758896,23,9.09,5.07905138339921,0.08695652173913043
20250809,2025-08-09,2025,3,8,August,32,314,242,760785.76,689544.1699999999,2196.0005414012735,250,230,230,48214.619999999995,192.85848,20,8.0,4.956,0.02
20250810,2025-08-10,2025,3,8,August,32,310,253,852966.5900000001,783087.8400000001,2526.089806451613,281,268,268,55239.0,196.58007117437722,13,4.63,4.94661921708185,-0.02491103202846975
20250811,2025-08-11,2025,3,8,August,33,292,245,676020.23,615761.2000000002,2108.771232876713,271,246,246,51455.03999999999,189.8709963099631,25,9.23,4.723247232472325,0.08118081180811808
20250812,2025-08-12,2025,3,8,August,33,298,256,721322.4499999998,652990.2499999999,2191.242449664429,263,251,251,56125.840000000004,213.40623574144487,12,4.56,5.007604562737643,-0.026615969581749048
20250813,2025-08-13,2025,3,8,August,33,297,245,773215.7,702516.8500000001,2365.3765993265997,264,251,251,50125.2,189.8681818181818,13,4.92,4.916666666666667,-0.01893939393939394
20250814,2025-08-14,2025,3,8,August,33,282,224,755393.4699999999,679692.33,2410.256489361702,260,238,238,50331.40000000001,193.58230769230772,22,8.46,4.757692307692308,0.06538461538461539
20250815,2025-08-15,2025,3,8,August,33,305,244,809592.0299999999,749969.42,2458.916131147541,263,239,239,55373.740000000005,210.54653992395438,24,9.13,5.247148288973384,0.06844106463878327
20250816,2025-08-16,2025,3,8,August,33,311,256,757745.23,681196.06,2190.341028938907,294,263,263,58687.42999999999,199.61710884353738,31,10.54,5.119047619047619,0.10204081632653061
20250817,2025-08-17,2025,3,8,August,33,287,233,706033.29,647711.22,2256.833519163763,283,264,264,53046.14,187.44219081272084,19,6.71,4.943462897526501,0.01060070671378092
20250818,2025-08-18,2025,3,8,August,34,287,233,723231.4699999999,658239.5500000002,2293.517595818816,248,229,229,47271.67,190.61157258064515,19,7.66,4.870967741935484,0.028225806451612902
20250819,2025-08-19,2025,3,8,August,34,269,214,655532.9,593137.3200000001,2204.9714498141266,276,252,252,56426.07,204.44228260869565,24,8.7,4.836956521739131,0.06521739130434782
20250820,2025-08-20,2025,3,8,August,34,290,234,717510.9200000002,651793.5700000001,2247.564034482759,246,227,227,45976.84000000001,186.8977235772358,19,7.72,4.808943089430894,0.04065040650406504
20250821,2025-08-21,2025,3,8,August,34,282,227,677011.1899999998,620914.5300000001,2201.8245744680858,268,247,247,52933.15,197.51175373134328,21,7.84,5.175373134328358,0.04477611940298507
20250822,2025-08-22,2025,3,8,August,34,304,241,796417.0499999999,731337.8200000001,2405.716513157895,252,231,231,51566.079999999994,204.62730158730156,21,8.33,5.142857142857143,0.047619047619047616
20250823,2025-08-23,2025,3,8,August,34,343,281,812918.0399999998,740317.75,2158.3607871720114,265,247,247,53995.919999999984,203.75818867924522,18,6.79,5.007547169811321,0.03018867924528302
20250824,2025-08-24,2025,3,8,August,34,289,243,682211.7400000002,619437.9299999999,2143.3838408304496,289,268,268,56207.92999999999,194.49110726643596,21,7.27,5.013840830449827,0.0034602076124567475
20250825,2025-08-25,2025,3,8,August,35,302,245,792398.1299999999,721697.2600000001,2389.7260264900665,283,265,265,55289.57999999999,195.36954063604236,18,6.36,4.81625441696113,-0.028268551236749116
20250826,2025-08-26,2025,3,8,August,35,287,235,826328.7300000001,748847.5399999998,2609.22487804878,268,247,247,53689.84,200.335223880597,21,7.84,5.037313432835821,0.026119402985074626
20250827,2025-08-27,2025,3,8,August,35,299,234,711878.2200000002,653501.1399999999,2185.62254180602,243,219,219,44664.57,183.80481481481482,24,9.88,4.909465020576132,0.0823045267489712
20250828,2025-08-28,2025,3,8,August,35,301,244,797088.8599999999,723109.9200000002,2402.3585382059805,288,260,260,58153.34999999999,201.92135416666665,28,9.72,5.100694444444445,0.08680555555555555
20250829,2025-08-29,2025,3,8,August,35,303,234,767252.54,695426.47,2295.1368646864685,251,231,231,49241.92000000001,196.18294820717136,20,7.97,4.768924302788845,0.02390438247011952
20250830,2025-08-30,2025,3,8,August,35,294,248,755346.3199999998,688196.87,2340.805680272109,269,248,248,53638.85,199.40092936802972,21,7.81,4.985130111524164,0.03717472118959108
20250831,2025-08-31,2025,3,8,August,35,291,237,761250.4899999999,698102.6599999999,2398.978213058419,287,266,266,56343.62,196.31923344947737,21,7.32,5.003484320557491,0.020905923344947737
20250901,2025-09-01,2025,3,9,September,36,351,280,826823.6199999999,750203.6800000002,2137.332421652422,272,250,250,50075.009999999995,184.09930147058822,22,8.09,4.764705882352941,-0.007352941176470588
